lead_id,advisor_crd,contacted_date,target,tenure_months,tenure_bucket,is_tenure_missing,industry_tenure_months,experience_years,experience_bucket,is_experience_missing,mobility_3yr,mobility_tier,firm_rep_count_at_contact,firm_rep_count_12mo_ago,firm_departures_12mo,firm_arrivals_12mo,firm_net_change_12mo,firm_stability_tier,has_firm_data,is_wirehouse,is_broker_protocol,has_email,has_linkedin,has_fintrx_match,has_employment_history,is_linkedin_sourced,is_provided_list,mobility_x_heavy_bleeding,short_tenure_x_high_mobility,tenure_bucket_x_mobility,is_recent_mover,days_since_last_move,firm_departures_corrected,bleeding_velocity_encoded,recent_mover_x_bleeding,is_independent_ria,is_ia_rep_type,is_dual_registered,independent_ria_x_ia_rep
00QVS000005zoVk2AI,5464425,2024-04-17,0,18,12-24,0,430,35.833333333333336,20+,0,1,Low_Mobility,25,107,99,9,-90,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,1,1,120,51,1,1,1,0,1,0
00QVS000005zktF2AQ,5821120,2024-04-17,0,0,Unknown,1,0,9.333333333333334,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2828,0,0,0,0,0,0,0
00QVS000005znCh2AI,6263879,2024-04-17,0,0,Unknown,1,0,11.916666666666666,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,3753,0,0,0,0,0,1,0
00QVS000005Umm82AC,6530494,2024-04-17,0,49,48-120,0,56,4.666666666666667,0-5,0,0,Stable,153,243,118,28,-90,Heavy_Bleeding,1,0,1,1,1,1,1,0,1,0,0,0,0,932,79,2,0,1,0,1,0
00QVS0000041iGW2AY,5025518,2024-04-17,0,50,48-120,0,92,7.666666666666667,5-10,0,0,Stable,365,334,38,69,31,Growing,1,0,1,1,1,1,1,0,1,0,0,0,0,9999,25,2,0,0,0,0,0
00QVS000005zksp2AA,6249368,2024-04-17,0,124,120+,0,72,6.0,5-10,0,0,Stable,1602,2723,1492,557,-935,Heavy_Bleeding,1,1,0,1,0,1,1,0,1,0,0,0,0,1609,930,2,0,1,1,0,1
00QVS000005znCe2AI,5731405,2024-04-17,0,97,48-120,0,136,11.333333333333334,10-15,0,0,Stable,1602,2723,1492,557,-935,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,2206,930,2,0,0,0,1,0
00QVS000005znC42AI,4645532,2024-04-17,1,42,24-48,0,147,12.25,10-15,0,0,Stable,992,1353,638,293,-345,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,9999,517,2,0,0,0,1,0
00QVS000005zoWb2AI,4216749,2024-04-18,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005zoWH2AY,4392503,2024-04-18,0,19,12-24,0,698,58.166666666666664,20+,0,1,Low_Mobility,10,67,60,3,-57,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,1,1,202,20,1,1,1,0,1,0
00QVS000005zoWB2AY,1284160,2024-04-18,0,18,12-24,0,1282,106.83333333333333,20+,0,1,Low_Mobility,25,106,98,9,-89,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,1,1,122,51,1,1,0,0,0,0
00QVS000005zoVu2AI,5002402,2024-04-18,0,7,0-12,0,269,22.416666666666668,20+,0,1,Low_Mobility,822,579,457,716,259,Growing,1,0,1,0,1,1,1,0,1,0,0,1,1,153,292,2,1,1,0,1,0
00QVS000005zoWW2AY,5374123,2024-04-18,0,33,24-48,0,133,11.083333333333334,10-15,0,1,Low_Mobility,0,58,61,3,-58,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,2,0,776,11,1,0,1,0,1,0
00QVS000005zoWU2AY,2820747,2024-04-18,0,304,120+,0,0,0.0,0-5,0,0,Stable,0,7,8,1,-7,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,170,6,1,1,1,1,0,1
00QVS000005zoWR2AY,4628305,2024-04-18,0,63,48-120,0,209,17.416666666666668,15-20,0,0,Stable,0,5,5,0,-5,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,450,0,0,0,1,1,0,1
00QVS000005zoVh2AI,2491887,2024-04-18,0,181,120+,0,296,24.666666666666668,20+,0,0,Stable,0,14,14,0,-14,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,261,10,2,1,1,1,0,1
00QVS000005zoWE2AY,6058801,2024-04-18,0,32,24-48,0,74,6.166666666666667,5-10,0,1,Low_Mobility,12,6,4,10,6,Growing,1,0,0,0,1,1,1,0,1,0,0,2,0,498,3,2,0,1,1,0,1
00QVS000005zoWK2AY,4034917,2024-04-18,0,28,24-48,0,167,13.916666666666666,10-15,0,1,Low_Mobility,33,47,18,4,-14,Heavy_Bleeding,1,0,1,1,1,1,1,0,1,0,0,2,0,896,11,3,0,1,0,1,0
00QVS000005zoWV2AY,6056831,2024-04-18,0,19,12-24,0,216,18.0,15-20,0,1,Low_Mobility,0,5,5,0,-5,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,1,1,262,5,2,1,1,1,0,1
00QDn00000C6bk0MAB,5635394,2024-04-18,0,54,48-120,0,269,22.416666666666668,20+,0,0,Stable,35,41,8,2,-6,Light_Bleeding,1,0,0,1,1,1,1,0,1,0,0,0,0,9999,29,2,0,1,0,1,0
00QVS000005zoVn2AI,4284786,2024-04-18,0,8,0-12,0,98,8.166666666666666,5-10,0,2,High_Mobility,512,928,494,78,-416,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,1,1,2,1,203,379,2,1,1,1,0,1
00QVS000005zoWF2AY,5555447,2024-04-18,0,0,Unknown,1,0,14.166666666666666,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,4590,0,0,0,1,1,0,1
00QVS000005zoVp2AI,7318567,2024-04-18,0,9,0-12,0,65,5.416666666666667,5-10,0,2,High_Mobility,0,17,21,6,-15,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,1,1,2,1,232,16,3,1,1,1,0,1
00QDn000009qnGkMAI,2899979,2024-04-18,0,89,48-120,0,306,25.5,20+,0,0,Stable,71,88,33,16,-17,Heavy_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,773,23,2,0,1,1,0,1
00QVS000005zoWT2AY,6035246,2024-04-18,0,48,48-120,0,175,14.583333333333334,10-15,0,0,Stable,8,34,29,4,-25,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,17,3,0,0,0,0,0
00QVS000005zoWX2AY,5514768,2024-04-18,0,156,120+,0,0,0.0,0-5,0,0,Stable,0,11,11,0,-11,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,364,5,3,1,1,1,0,1
00QVS000005zoX72AI,6073258,2024-04-18,0,4,0-12,0,235,19.583333333333332,15-20,0,2,High_Mobility,306,259,6,53,47,Growing,1,0,0,0,1,1,1,0,1,0,1,2,0,9999,10,3,0,1,1,0,1
00QVS000005zoW62AI,6037372,2024-04-18,0,14,12-24,0,293,24.416666666666668,20+,0,1,Low_Mobility,932,934,158,158,0,Stable,1,0,0,0,1,1,1,0,1,0,0,1,1,275,74,3,1,0,0,0,0
00QVS000005zoVo2AI,3135601,2024-04-18,0,205,120+,0,82,6.833333333333333,5-10,0,0,Stable,0,16,16,0,-16,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,85,14,3,1,1,1,0,1
00QVS000005zoW82AI,5346268,2024-04-18,0,23,12-24,0,164,13.666666666666666,10-15,0,2,High_Mobility,8,34,29,4,-25,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,1,1,2,0,378,17,3,0,0,0,0,0
00QVS000005zoVv2AI,6602908,2024-04-18,0,4,0-12,0,48,4.0,0-5,0,3,High_Mobility,57,65,40,34,-6,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,1,3,0,9999,27,2,0,0,0,1,0
00QVS000005zoX12AI,4333777,2024-04-18,0,43,24-48,0,0,0.0,0-5,0,0,Stable,0,27,27,0,-27,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,210,22,1,1,1,1,0,1
00QVS000005zoWC2AY,2747589,2024-04-18,0,130,120+,0,310,25.833333333333332,20+,0,0,Stable,0,0,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,1758,0,0,0,1,1,0,1
00QVS000005zoWL2AY,5301160,2024-04-18,0,99,48-120,0,260,21.666666666666668,20+,0,0,Stable,65,44,2,23,21,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,3027,2,0,0,1,1,0,1
00QVS000005zkta2AA,6911300,2024-04-19,0,0,Unknown,1,0,5.0,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1246,0,0,0,0,0,0,0
00QVS000005zktU2AQ,4531892,2024-04-19,0,105,48-120,0,35,2.9166666666666665,0-5,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,2418,0,0,0,0,0,0,0
00QVS000005zktR2AQ,6684749,2024-04-19,0,0,Unknown,1,0,9.0,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2705,0,0,0,0,1,0,0
00QVS000005zktQ2AQ,7267111,2024-04-19,0,0,Unknown,1,0,5.416666666666667,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1401,0,0,0,1,1,0,1
00QVS000005zktl2AA,5813864,2024-04-19,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005zktS2AQ,4120209,2024-04-19,0,133,120+,0,210,17.5,15-20,0,0,Stable,1,2,1,0,-1,Light_Bleeding,1,0,1,1,0,1,1,0,1,0,0,0,0,2144,0,0,0,0,1,0,0
00QVS000005zkuB2AQ,6792654,2024-04-19,0,0,Unknown,1,0,8.25,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2415,0,0,0,1,1,0,1
00QVS000005zktT2AQ,4953577,2024-04-19,0,195,120+,0,36,3.0,0-5,0,0,Stable,2126,3347,1580,404,-1176,Heavy_Bleeding,1,1,1,1,0,1,1,0,1,0,0,0,0,905,1353,3,0,0,1,0,0
00QVS000005znCR2AY,2534505,2024-04-19,0,49,48-120,0,509,42.416666666666664,20+,0,0,Stable,0,0,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,1003,16,2,0,0,0,1,0
00QVS000005zoWQ2AY,4954968,2024-04-19,0,20,12-24,0,680,56.666666666666664,20+,0,1,Low_Mobility,25,106,98,9,-89,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,1,1,199,51,1,1,1,0,1,0
00QVS000005zktN2AQ,5869169,2024-04-19,0,0,Unknown,1,0,8.083333333333334,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2363,0,0,0,1,1,0,1
00QVS000005zkuA2AQ,6091248,2024-04-19,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005i7zq2AA,6723263,2024-04-19,0,82,48-120,0,43,3.5833333333333335,0-5,0,0,Stable,2472,3777,1696,493,-1203,Heavy_Bleeding,1,1,1,0,0,1,1,0,1,0,0,0,0,1184,1451,2,0,1,1,0,1
00QVS000005zoW92AI,6202417,2024-04-19,0,102,48-120,0,12,1.0,0-5,0,0,Stable,0,18,18,0,-18,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,359,11,2,1,1,1,0,1
00QVS000005zktm2AA,6332360,2024-04-19,0,0,Unknown,1,0,11.333333333333334,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,3544,0,0,0,0,0,0,0
00QVS000005zoWO2AY,5598677,2024-04-19,0,72,48-120,0,235,19.583333333333332,15-20,0,0,Stable,0,4,4,0,-4,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,80,4,3,0,1,1,0,1
00QVS000005zoVz2AI,1390267,2024-04-19,0,178,120+,0,172,14.333333333333334,10-15,0,0,Stable,4,4,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,3,3,0,1,1,0,1
00QVS000005zoWA2AY,6658220,2024-04-19,0,33,24-48,0,23,1.9166666666666667,0-5,0,1,Low_Mobility,0,88,88,0,-88,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,2,1,359,70,2,1,1,1,0,1
00QVS000005zkuC2AQ,6846361,2024-04-19,0,0,Unknown,1,0,8.166666666666666,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2408,0,0,0,0,0,0,0
00QVS000005zktu2AA,6950535,2024-04-19,0,0,Unknown,1,0,7.25,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,2066,0,0,0,1,1,0,1
00QVS000005zoVs2AI,6779442,2024-04-19,0,11,0-12,0,62,5.166666666666667,5-10,0,1,Low_Mobility,9,7,6,8,2,Growing,1,0,0,0,1,1,1,0,1,0,0,1,0,9999,5,3,0,1,1,0,1
00QVS000005zktK2AQ,6186536,2024-04-19,0,108,48-120,0,73,6.083333333333333,5-10,0,0,Stable,458,2879,2831,230,-2601,Heavy_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,3242,102,2,0,1,0,1,0
00QVS000005zku22AA,5069452,2024-04-19,0,49,48-120,0,73,6.083333333333333,5-10,0,0,Stable,4,5,1,0,-1,Light_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,1,1,0,1
00QVS000005zku42AA,7145518,2024-04-19,0,0,Unknown,1,0,6.083333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1648,0,0,0,1,1,0,1
00QVS000005zktk2AA,6908708,2024-04-19,0,0,Unknown,1,0,5.916666666666667,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,1584,0,0,0,1,1,0,1
00QVS000005zktJ2AQ,5824747,2024-04-19,0,93,48-120,0,53,4.416666666666667,0-5,0,0,Stable,1494,1899,897,489,-408,Heavy_Bleeding,1,0,0,0,0,1,1,0,1,0,0,0,0,2447,273,2,0,1,1,0,1
00QVS000005zktH2AQ,7064894,2024-04-19,0,63,48-120,0,0,0.0,0-5,0,0,Stable,2,3,1,0,-1,Light_Bleeding,1,0,0,1,0,1,1,0,1,0,0,0,0,833,0,0,0,1,1,0,1
00QVS000005zktw2AA,1722512,2024-04-19,0,156,120+,0,330,27.5,20+,0,0,Stable,2533,3214,1322,681,-641,Heavy_Bleeding,1,1,0,1,0,1,1,0,1,0,0,0,0,1793,833,2,0,0,0,0,0
00QVS000005zkth2AA,5930928,2024-04-19,0,142,120+,0,18,1.5,0-5,0,0,Stable,8,8,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,1,1,0,1
00QVS000005zku02AA,6256480,2024-04-19,0,0,Unknown,1,0,11.833333333333334,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,3725,0,0,0,1,1,0,1
00QVS000005zktZ2AQ,6190824,2024-04-19,0,59,48-120,0,89,7.416666666666667,5-10,0,0,Stable,0,0,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,1192,0,0,0,1,1,0,1
00QVS000005zku32AA,6739620,2024-04-19,0,56,48-120,0,14,1.1666666666666667,0-5,0,0,Stable,4,4,0,0,0,Stable,1,0,0,0,0,1,1,0,1,0,0,0,0,9999,0,0,0,0,0,1,0
00QVS000005zkty2AA,4041434,2024-04-19,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005zktf2AA,6914493,2024-04-19,0,0,Unknown,1,0,7.75,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,0,1,0,0,1,0,0,0,0,2235,0,0,0,0,0,0,0
00QVS000005zkti2AA,6217497,2024-04-19,0,73,48-120,0,0,0.0,0-5,0,0,Stable,8,8,0,0,0,Stable,1,0,0,1,0,1,1,0,1,0,0,0,0,9999,0,0,0,1,1,0,1
00QVS000005zoWz2AI,6897399,2024-04-22,0,70,48-120,0,0,0.0,0-5,0,0,Stable,0,16,16,0,-16,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,89,14,3,1,1,1,0,1
00QVS000005zoW52AI,2257293,2024-04-22,0,239,120+,0,0,0.0,0-5,0,0,Stable,0,6,6,0,-6,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,110,6,1,1,0,0,0,0
00QVS000005znD92AI,5470059,2024-04-23,0,0,Unknown,1,0,12.333333333333334,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,3829,0,0,0,0,0,1,0
00QVS000005znEW2AY,4282709,2024-04-23,0,92,48-120,0,175,14.583333333333334,10-15,0,0,Stable,7,3,4,8,4,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,2091,6,2,0,1,1,0,1
00QVS000005znDl2AI,6291206,2024-04-23,0,0,Unknown,1,0,11.75,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,3703,0,0,0,0,0,0,0
00QVS000005znDi2AI,5087237,2024-04-23,0,0,Unknown,1,0,19.833333333333332,15-20,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,6657,0,0,0,0,0,0,0
00QVS000005znCw2AI,6203462,2024-04-23,0,102,48-120,0,63,5.25,5-10,0,0,Stable,479,652,291,125,-166,Heavy_Bleeding,1,1,1,0,1,1,1,0,1,0,0,0,0,1985,233,2,0,0,0,1,0
00QVS000005znDj2AI,5477692,2024-04-23,0,0,Unknown,1,0,17.833333333333332,15-20,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,5936,0,0,0,0,0,0,0
00QVS000005znD82AI,6158021,2024-04-23,0,0,Unknown,1,0,12.666666666666666,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,4022,0,0,0,0,0,0,0
00QVS000005znDn2AI,2590790,2024-04-23,0,222,120+,0,127,10.583333333333334,10-15,0,0,Stable,4,1604,1665,72,-1593,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,235,1045,2,1,0,0,1,0
00QVS000005znCt2AI,1423727,2024-04-23,0,109,48-120,0,41,3.4166666666666665,0-5,0,0,Stable,4,1604,1665,72,-1593,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,2468,1045,2,0,0,0,1,0
00QVS000005znD72AI,6122310,2024-04-23,0,0,Unknown,1,0,13.0,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,4145,0,0,0,0,0,1,0
00QVS000005znE42AI,2628668,2024-04-23,0,73,48-120,0,624,52.0,20+,0,0,Stable,3,6,4,1,-3,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,1379,1,0,0,1,0,1,0
00QVS000005znDK2AY,5292264,2024-04-23,0,139,120+,0,172,14.333333333333334,10-15,0,0,Stable,2,1,0,1,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,3326,0,0,0,1,0,1,0
00QVS000005znDI2AY,4689052,2024-04-23,0,179,120+,0,269,22.416666666666668,20+,0,0,Stable,0,0,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,2365,14,1,0,1,0,1,0
00QVS000005znDx2AI,5431249,2024-04-23,0,0,Unknown,1,0,5.333333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,1364,0,0,0,1,1,0,1
00QVS000005znDc2AI,7004027,2024-04-23,0,0,Unknown,1,0,7.25,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,2057,0,0,0,0,0,0,0
00QVS000005znE72AI,5478952,2024-04-23,0,74,48-120,0,169,14.083333333333334,10-15,0,0,Stable,3,2,0,1,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,1,0,0,0,0,0,0
00QVS000005znDr2AI,4008900,2024-04-23,0,38,24-48,0,368,30.666666666666668,20+,0,0,Stable,225,395,201,31,-170,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,859,30,2,0,1,1,0,1
00QVS000005znDm2AI,2990420,2024-04-23,0,232,120+,0,142,11.833333333333334,10-15,0,0,Stable,10,8,2,4,2,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,2401,2,0,0,1,0,1,0
00QVS000005znEF2AY,4635901,2024-04-23,0,120,120+,0,512,42.666666666666664,20+,0,1,Low_Mobility,2,1,0,1,1,Growing,1,0,0,0,1,1,1,0,1,0,0,3,1,32,1,0,0,0,0,0,0
00QVS000005znDk2AI,4908082,2024-04-23,0,225,120+,0,0,0.0,0-5,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,6790,841,2,0,0,0,0,0
00QVS000005znED2AY,7230032,2024-04-23,0,0,Unknown,1,0,5.833333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,1531,0,0,0,1,1,0,1
00QVS000005znDw2AI,4405176,2024-04-23,0,179,120+,0,284,23.666666666666668,20+,0,0,Stable,0,0,0,0,0,Stable,1,0,0,0,1,1,1,0,1,0,0,0,0,2224,14,1,0,0,0,0,0
00QVS000005znEQ2AY,5645273,2024-04-23,0,46,24-48,0,136,11.333333333333334,10-15,0,0,Stable,3,9,7,1,-6,Light_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,2,0,0,1,1,0,1
00QVS000005znDS2AY,7160338,2024-04-23,0,55,48-120,0,0,0.0,0-5,0,0,Stable,23,31,12,4,-8,Light_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,0,930,8,3,0,1,1,0,1
00QVS000005znDD2AY,4990514,2024-04-23,0,178,120+,0,68,5.666666666666667,5-10,0,0,Stable,1593,2700,1487,567,-920,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,3809,952,2,0,0,0,1,0
00QVS000005znCv2AI,4886333,2024-04-23,0,162,120+,0,90,7.5,5-10,0,0,Stable,1593,2700,1487,567,-920,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,2416,952,2,0,0,0,0,0
00QVS000005znD62AI,6112061,2024-04-23,0,0,Unknown,1,0,13.0,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,4177,0,0,0,0,0,1,0
00QVS000005znEL2AY,5613736,2024-04-23,0,123,120+,0,41,3.4166666666666665,0-5,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,3688,841,2,0,1,0,1,0
00QVS000005znCn2AI,6205847,2024-04-23,0,0,Unknown,1,0,10.25,10-15,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,3156,0,0,0,0,0,1,0
00QVS000005znEA2AY,7011440,2024-04-23,0,61,48-120,0,0,0.0,0-5,0,0,Stable,0,18,19,1,-18,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,1,103,11,1,1,0,0,0,0
00QVS000005znEX2AY,7251747,2024-04-23,0,0,Unknown,1,0,5.583333333333333,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,1456,0,0,0,1,1,0,1
00QVS000005znEO2AY,4763944,2024-04-23,0,61,48-120,0,317,26.416666666666668,20+,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,2612,841,2,0,1,0,1,0
00QVS000005SLxp2AG,7295467,2024-04-23,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,1,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
00QVS000005znEK2AY,5174600,2024-04-23,0,101,48-120,0,104,8.666666666666666,5-10,0,0,Stable,123,113,9,19,10,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,9999,5,2,0,0,0,0,0
00QVS000005znE52AI,6293279,2024-04-23,0,0,Unknown,1,0,9.916666666666666,5-10,0,0,Stable,,,0,0,0,Unknown,0,0,0,0,1,1,0,0,1,0,0,0,0,3029,0,0,0,1,1,0,1
00QVS000005znEd2AI,3035326,2024-04-23,0,247,120+,0,440,36.666666666666664,20+,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,3779,841,2,0,1,0,1,0
00QVS000005znCz2AI,4283869,2024-04-23,0,202,120+,0,102,8.5,5-10,0,0,Stable,107,171,122,62,-60,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,3490,92,2,0,0,0,0,0
00QVS000005znDh2AI,4762628,2024-04-23,1,147,120+,0,800,66.66666666666667,20+,0,0,Stable,0,803,807,4,-803,Heavy_Bleeding,1,0,0,0,1,1,1,0,1,0,0,0,0,2493,70,2,0,1,1,0,1
00QVS000005znD42AI,5833417,2024-04-23,0,152,120+,0,13,1.0833333333333333,0-5,0,0,Stable,1593,2700,1487,567,-920,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,4354,952,2,0,0,0,1,0
00QVS000005znE02AI,2896970,2024-04-23,0,98,48-120,0,382,31.833333333333332,20+,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,2251,841,2,0,0,0,1,0
00QVS000005znDP2AY,2903453,2024-04-23,0,224,120+,0,261,21.75,20+,0,0,Stable,1,0,1,2,1,Growing,1,0,0,0,1,1,1,0,1,0,0,0,0,1436,8,2,0,1,1,0,1
00QVS000005znCl2AI,5479740,2024-04-23,0,159,120+,0,68,5.666666666666667,5-10,0,0,Stable,2110,3301,1550,404,-1146,Heavy_Bleeding,1,1,1,0,1,1,1,0,1,0,0,0,0,3175,1365,3,0,0,0,1,0
00QVS000005znCi2AI,5614325,2024-04-23,0,115,48-120,0,108,9.0,5-10,0,0,Stable,2461,3763,1692,488,-1204,Heavy_Bleeding,1,1,1,0,1,1,1,0,1,0,0,0,0,9999,1434,2,0,0,0,1,0
00QVS000005znEJ2AY,3240812,2024-04-23,0,135,120+,0,229,19.083333333333332,15-20,0,0,Stable,54,184,135,4,-131,Heavy_Bleeding,1,0,1,0,1,1,1,0,1,0,0,0,0,3088,101,2,0,0,0,1,0
00QVS000005znD12AI,3092715,2024-04-23,0,153,120+,0,522,43.5,20+,0,0,Stable,2527,3206,1322,684,-638,Heavy_Bleeding,1,1,0,0,1,1,1,0,1,0,0,0,0,988,841,2,0,0,0,1,0
00QDn000009srq8MAA,6434878,2024-04-23,0,0,Unknown,1,0,0.0,0-5,1,0,Stable,,,0,0,0,Unknown,0,0,0,1,0,1,0,0,1,0,0,0,0,9999,0,0,0,0,0,0,0
